p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
松下（Panasonic）遥控电风扇F-30SMH 家用落地扇 纳米离子除异味智能温控 F-30SMH,跨境网专营店,1962169536,,,20,100,20,0,0,松下（Panasonic）遥控电风扇F-30SMH 家用落地扇 纳米离子除异味智能温控 F-30SMH,电机好 风很柔和 质量不错 噪音很小 风扇不错 远程遥控 颜色漂亮 睡眠风不错 安装方便 扇网坚固 睡眠风不错 造型美观 去除异味 电机好 安装方便 质量不错 噪音很小 颜色漂亮 风扇不错 风很柔和 质量不错 电机好 噪音很小 风扇不错 质量不错 颜色漂亮 电机好 风力很大 噪音很小 扇网坚固 远程遥控 电机好 噪音很小 风很柔和,"松下（Panasonic）遥控电风扇F-30SMH 家用落地扇 纳米离子除异味智能温控 F-30SMH,1962169536, ,4.0kg,1001974,2-8小时,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,松下（Panasonic）遥控电风扇F-30SMH 家用落地扇 纳米离子除异味智能温控 F-30SMH
美的风扇电风扇迷你小台扇夹扇两用摇头台式风扇 2档调节 FTW18-12L,太原唐久大卖场,11608578760,,,50,94,50,2,2,None,风力很大 安装方便 电机好 扇网坚固 广角送风 质量不错 电机好 风力很大 扇网坚固 广角送风,"美的风扇电风扇迷你小台扇夹扇两用摇头台式风扇 2档调节 FTW18-12L ,11608578760, ,1.4kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,台扇",台扇,美的风扇电风扇迷你小台扇夹扇两用摇头台式风扇 2档调节 FTW18-12L 
信一NAUTILUS-HF500韩国静音电暖风取暖器暖风机家用小空调冷暖两用热风机节能速热,信一暖臣专卖店,11997822774,,,100,98,100,2,1,None,风力很大 电机好 使用方便 风很柔和 噪音很小 适合宝宝 质量不错 远程遥控 睡眠风不错 广角送风 风扇不错 电机好 安全节能 使用方便,"信一NAUTILUS-HF500韩国静音电暖风取暖器暖风机家用小空调冷暖两用热风机节能速热,11997822774, ,12.0kg,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,无,遥控式,空气循环扇",空气循环扇,信一NAUTILUS-HF500韩国静音电暖风取暖器暖风机家用小空调冷暖两用热风机节能速热
荣事达（Royalstar） 遥控五风叶电风扇/落地扇/五扇叶可升降落地扇JD17Z,泽林电器专营店,13285655394,,,10,100,10,0,0,None,,"荣事达（Royalstar） 遥控五风叶电风扇/落地扇/五扇叶可升降落地扇JD17Z,13285655394, ,6.22kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,5片,2级,遥控式,落地扇",落地扇,荣事达（Royalstar） 遥控五风叶电风扇/落地扇/五扇叶可升降落地扇JD17Z
骆驼电风扇台扇静音机械摇头风扇台式家用落地扇学生宿舍16寸电扇 酒红色,帅奇电器专营店,14151457329,,,90,96,80,2,2,None,造型美观 使用方便 安全节能 风扇不错 电机好 风力很大 质量不错 安装方便 广角送风,"骆驼电风扇台扇静音机械摇头风扇台式家用落地扇学生宿舍16寸电扇 酒红色,14151457329, ,3.5kg,中国大陆,FS-400T,2小时以下,三档调节,正常风、自然风、睡眠风,5片,1级,机械式,台扇",台扇,骆驼电风扇台扇静音机械摇头风扇台式家用落地扇学生宿舍16寸电扇 酒红色
巴慕达（BALMUDA）EGF-1380-WK直流无刷电机 台地两用GreenFan静音电风扇,巴慕达净化器旗舰店,4861100,,,70,98,60,1,1,None,噪音很小 质量不错 安全节能 风很柔和 风扇不错 颜色漂亮 使用方便 风力很大 睡眠风不错 电机好,"巴慕达GF-1380-WK,4861100,6.46kg,中国大陆,2-8小时,四档调节,正常风、自然风,7片及以上,无,遥控式,落地扇，台扇",落地扇，台扇,巴慕达GF-1380-WK
桑普（Sampux）电风扇塔扇 遥控家用静音母婴塔式立式摇头无叶风扇台式落地扇电扇 柠檬绿120型,桑普官方旗舰店,11499240426,,,2300,97,2300,30,10,None,造型美观 广角送风 远程遥控 底座很稳 噪音很小 风力很大 电机好 扇网坚固 安全节能 颜色漂亮,"桑普（Sampux）电风扇塔扇 遥控家用静音母婴塔式立式摇头无叶风扇台式落地扇电扇 柠檬绿120型,11499240426, ,4.0kg,中国大陆,8小时以上,三档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,塔扇",塔扇,桑普（Sampux）电风扇塔扇 遥控家用静音母婴塔式立式摇头无叶风扇台式落地扇电扇 柠檬绿120型
中联1200mm吊扇客厅工厂可用大吊扇吸顶扇 工厂客厅专用风扇 单品,中联生活电器旗舰店,14710734007,,,40,95,40,2,0,None,,"中联1200mm吊扇客厅工厂可用大吊扇吸顶扇 工厂客厅专用风扇 单品,14710734007, ,2.0kg,中国大陆,FG-DDS,无定时,二档调节,正常风,3片,无,机械式,吊扇",吊扇,中联1200mm吊扇客厅工厂可用大吊扇吸顶扇 工厂客厅专用风扇 单品
水仙（Narcissus）NEA-FT-30T6电风扇家用台扇静音摇头学生台式电扇 蓝色,金雷电器专营店,10311016274,,,300,91,300,10,10,None,质量不错 风很柔和 颜色漂亮 造型美观 安装方便 噪音很小 风扇不错 底座很稳 风力很大 使用方便 安装方便 造型美观 质量不错 质量不错 噪音很小 颜色漂亮 造型美观,"水仙（Narcissus）NEA-FT-30T6电风扇家用台扇静音摇头学生台式电扇 蓝色,10311016274, ,4.0kg,FT-30T6,2小时以下,三档调节,正常风,5片,3级,机械式,转页扇，台扇",转页扇，台扇,水仙（Narcissus）NEA-FT-30T6电风扇家用台扇静音摇头学生台式电扇 蓝色
【京东配送】远东电风扇FC-30B 五叶吊扇 钢铁静音1400mm 56寸 家用楼顶扇 五叶白色吊扇,远东电器旗舰店,10382099690,,,800,95,800,20,20,None,风扇不错 风力很大 质量不错 造型美观 噪音很小 广角送风 安装方便 电机好 使用方便 风很柔和,"【京东配送】远东电风扇FC-30B 五叶吊扇 钢铁静音1400mm 56寸 家用楼顶扇 五叶白色吊扇,10382099690, ,7.0kg,2小时以下,五档调节,正常风,5片,3级,机械式,吊扇，欧式仿古扇",吊扇，欧式仿古扇,【京东配送】远东电风扇FC-30B 五叶吊扇 钢铁静音1400mm 56寸 家用楼顶扇 五叶白色吊扇
艾美特(Airmate)电风扇 FTW50BR 家用直流塔扇 充电 环保电池 无叶风扇遥控 黑色充电款FTW50BR,艾美特子云专卖店,10746126416,,,200,92,200,10,10,None,使用方便 颜色漂亮 安装方便 底座很稳 质量不错 造型美观 噪音很小 遥控方便 安全节能 风扇不错 风扇不错 质量不错 噪音很小 遥控方便 颜色漂亮,"艾美特(Airmate)电风扇 FTW50BR 家用直流塔扇 充电 环保电池 无叶风扇遥控 黑色充电款FTW50BR,10746126416, ,10.45kg,FTW50BR,8小时以上,无极变速,正常风,无叶,无,遥控式,塔扇",塔扇,艾美特(Airmate)电风扇 FTW50BR 家用直流塔扇 充电 环保电池 无叶风扇遥控 黑色充电款FTW50BR
艾美特电风扇 家用立式无叶塔扇 智能静音落地扇 黑色,吉航礼品专营店,12062021760,,,6,100,6,0,0,None,风扇不错 质量不错 风扇不错 质量不错,"艾美特电风扇 家用立式无叶塔扇 智能静音落地扇 黑色,12062021760, ,7.9kg,11357073596,2小时以下,三档调节,正常风、自然风,无叶,1级,遥控式,落地扇",落地扇,艾美特电风扇 家用立式无叶塔扇 智能静音落地扇 黑色
爱丽思（IRIS）空气循环扇PCF-C18TC静音节能家用上下左右自动摇头电风扇台式涡轮,穆勒专营店,12947243154,,,20,96,20,1,0,None,质量不错 风很柔和 使用方便 底座很稳 噪音很小 遥控方便 远程遥控 安全节能 造型美观 质量不错 遥控方便 使用方便 底座很稳 风很柔和 噪音很小 远程遥控 安全节能 质量不错 底座很稳 质量不错 造型美观 风很柔和,"爱丽思（IRIS）空气循环扇PCF-C18TC静音节能家用上下左右自动摇头电风扇台式涡轮,12947243154, ,3.0kg,2-8小时,三档调节,正常风、自然风、睡眠风,3片,无,遥控式,空气循环扇",空气循环扇,爱丽思（IRIS）空气循环扇PCF-C18TC静音节能家用上下左右自动摇头电风扇台式涡轮
吉星 （JIXING）FS-35R 床头家用电风扇/落地扇/五叶静音学生宿舍电扇 黑色,吉星生活电器旗舰店,13468935934,,,100,100,100,0,0,None,风扇不错 风力很大 风很柔和 安全节能 噪音很小 质量不错 安装方便 颜色漂亮 使用方便 适合宝宝,"吉星 （JIXING）FS-35R 床头家用电风扇/落地扇/五叶静音学生宿舍电扇 黑色,13468935934, ,5.6kg,中国大陆,FS-35-1,2小时以下,三档调节,正常风、自然风、睡眠风,5片,2级,机械式,落地扇",落地扇,吉星 （JIXING）FS-35R 床头家用电风扇/落地扇/五叶静音学生宿舍电扇 黑色
CIH电风扇TF4601TR 塔扇静音无叶风扇 摇头负离子家用遥控办公室落地扇 【全屏款】120cm 白色,CIH官方旗舰店,11250826968,,,1100,97,1100,20,10,None,质量不错 使用方便 风很柔和 造型美观 噪音很小 风力很大 安装方便 风扇不错 安全节能 底座很稳 质量不错 颜色漂亮 远程遥控,"CIH电风扇TF4601TR 塔扇静音无叶风扇 摇头负离子家用遥控办公室落地扇 【全屏款】120cm 白色,11250826968, ,6.2kg,中国大陆,4601,8小时以上,三档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,塔扇",塔扇,CIH电风扇TF4601TR 塔扇静音无叶风扇 摇头负离子家用遥控办公室落地扇 【全屏款】120cm 白色
可仕遥控塔扇/电风扇 无叶电扇 风扇落地 可摇头 定时 送风 FT75-7R 静音风扇 FT75-7R 黑色遥控,可仕旗舰店,11846644605,,,300,92,200,10,7,None,遥控方便 风扇不错 质量不错 睡眠风不错 使用方便 风很柔和,"可仕遥控塔扇/电风扇 无叶电扇 风扇落地 可摇头 定时 送风 FT75-7R 静音风扇 FT75-7R 黑色遥控,11846644605, ,3.6kg,中国大陆,2-8小时,三档调节,正常风,无叶,1级,遥控式,塔扇",塔扇,可仕遥控塔扇/电风扇 无叶电扇 风扇落地 可摇头 定时 送风 FT75-7R 静音风扇 FT75-7R 黑色遥控
莱克新品 魔力风智能空气循环调节扇F501 电风扇落地家用摇头立式静音,莱克(LEXY)旗舰店,12094748620,,,50,100,50,0,0,None,风很柔和 扇网坚固 噪音很小 安装方便 遥控方便 风扇不错 安全节能 风力很大 造型美观 电机好 扇网坚固 风扇不错 安全节能 风很柔和 使用方便 安装方便 使用方便,"莱克（LEXY） 莱克新品 魔力风智能空气循环调节扇F501 电风扇落地家用摇头立式静音,12094748620, ,2.5kg,F501,2-8小时,三档调节,正常风、自然风、睡眠风,7片及以上,无,APP控制,落地扇，空气循环扇",落地扇，空气循环扇,莱克（LEXY） 莱克新品 魔力风智能空气循环调节扇F501 电风扇落地家用摇头立式静音
爱家乐（AKIRA）电风扇空气循环扇无叶风扇落地分体金色18寸AZ18HUMI,爱家乐旗舰店,10423191460,,,500,96,500,10,9,None,安全节能 造型美观 噪音很小 使用方便 风很柔和 颜色漂亮 质量不错 安装方便 风力很大 风扇不错 睡眠风不错 扇网坚固 远程遥控 底座很稳 安全节能 安全节能 风力很大 噪音很小 噪音很小 风很柔和 安装方便 使用方便 睡眠风不错 电机好 底座很稳 遥控方便 质量不错 质量不错 噪音很小 安装方便 造型美观 造型美观 风很柔和,"爱家乐（AKIRA）电风扇空气循环扇无叶风扇落地分体金色18寸AZ18HUMI,10423191460, ,4.0kg,2小时以下,无极变速,正常风、自然风、睡眠风,无叶,无,遥控式,落地扇",落地扇,爱家乐（AKIRA）电风扇空气循环扇无叶风扇落地分体金色18寸AZ18HUMI
艾美特(Airmate)落地扇FS4067R-5 遥控 摇头五叶扇,艾美特子云专卖店,1536228827,,,200,94,200,8,9,None,风扇不错 广角送风 质量不错 扇网坚固 噪音很小 遥控方便 造型美观 风很柔和 风力很大 底座很稳 质量不错 质量不错 睡眠风不错 噪音很小 质量不错 扇网坚固 遥控方便,"艾美特(Airmate)落地扇FS4067R-5 遥控 摇头五叶扇,1536228827, ,7.85kg,中国大陆,FS4067R-5,2-8小时,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,艾美特(Airmate)落地扇FS4067R-5 遥控 摇头五叶扇
艾美特(Airmate) 家用五叶遥控落地扇 FS4052R-5  电风扇 静音节能,艾美特子云专卖店,11594305376,,,40,94,40,3,0,None,电机好,"艾美特(Airmate) 家用五叶遥控落地扇 FS4052R-5  电风扇 静音节能,11594305376, ,7.0kg,中国大陆,FS4052R-5,2-8小时,三档调节,正常风、自然风,5片,1级,遥控式,落地扇",落地扇,艾美特(Airmate) 家用五叶遥控落地扇 FS4052R-5  电风扇 静音节能
格力大松(TOSOT)智能遥控电风扇落地扇家用静音电扇FD-4008B-WG 黑黄,格力威铭专卖店,10172990024,,,200,92,200,9,10,None,质量不错 风很柔和 风扇不错 噪音很小 底座很稳 造型美观 遥控方便 电机好 安装方便 风力很大 风扇不错,"格力大松(TOSOT)智能遥控电风扇落地扇家用静音电扇FD-4008B-WG 黑黄,10172990024, ,8.52kg,FD-4008B-WG,8小时以上,四档调节,正常风,5片,1级,遥控式,落地扇",落地扇,格力大松(TOSOT)智能遥控电风扇落地扇家用静音电扇FD-4008B-WG 黑黄
艾美特 （Airmate）FTW50R/直流变频塔扇/高端电风扇 黑色,艾美特官方旗舰店,12153099803,,,5,100,5,0,0,None,造型美观 适合宝宝 风很柔和 遥控方便 适合宝宝 造型美观 风很柔和 遥控方便 造型美观,"艾美特 （Airmate）FTW50R/直流变频塔扇/高端电风扇 黑色,12153099803, ,7.91kg,中国大陆,FTW50R,8小时以上,无极变速,正常风、自然风、睡眠风,无叶,1级,遥控式,塔扇",塔扇,艾美特 （Airmate）FTW50R/直流变频塔扇/高端电风扇 黑色
艾美特(Airmate) 智能遥控落地扇FS4091R 变频直流家用风扇,艾美特子云专卖店,16838550174,,,5,80,4,1,0,None,,"艾美特(Airmate) 智能遥控落地扇FS4091R 变频直流家用风扇,16838550174, ,18.0kg,中国大陆,FS4091R,8小时以上,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,艾美特(Airmate) 智能遥控落地扇FS4091R 变频直流家用风扇
GREE/格力 FB-4001B-WG 家用节能电风扇餐厅静音壁挂扇遥控壁扇电扇,格力小家电专营店,10266088793,,,200,95,100,6,5,None,风扇不错 风很柔和 安装方便 造型美观 睡眠风不错 使用方便 遥控方便 颜色漂亮 噪音很小 远程遥控 造型美观 安装方便 远程遥控 颜色漂亮 造型美观 安装方便 安装螺蛳短 电扇已摔坏 风很柔和 风力很大 风扇不错 远程遥控,"GREE/格力 FB-4001B-WG 家用节能电风扇餐厅静音壁挂扇遥控壁扇电扇,10266088793, ,3.4kg,中国大陆,FB-4001B-WG,无定时,三档调节,正常风,3片,1级,遥控式,壁扇",壁扇,GREE/格力 FB-4001B-WG 家用节能电风扇餐厅静音壁挂扇遥控壁扇电扇
艾美特(Airmate) 台式转页扇FBW32T2L 定时12吋 金属后网 蓝色,台企名品馆—家电专营店,13645318916,,,10,93,10,1,0,None,广角送风 睡眠风不错 质量不错 噪音很小 使用方便 造型美观 适合宝宝 电机好 底座很稳 扇网坚固 广角送风 底座很稳 电机好 适合宝宝 造型美观 使用方便 噪音很小 质量不错 睡眠风不错 扇网坚固,"艾美特(Airmate) 台式转页扇FBW32T2L 定时12吋 金属后网 蓝色,13645318916, ,3.81kg,2-8小时,四档调节,正常风,5片,1级,机械式,转页扇",转页扇,艾美特(Airmate) 台式转页扇FBW32T2L 定时12吋 金属后网 蓝色
康佳（KONKA） 电风扇KF-25HY37/台扇/五风叶/五扇叶台式转页扇,精创两季品专营店,11234217439,,,100,89,100,10,3,None,风扇不错 噪音很小 风力很大 睡眠风不错 适合宝宝 睡眠风不错 适合宝宝,"康佳（KONKA） 电风扇KF-25HY37/台扇/五风叶/五扇叶台式转页扇,11234217439, ,1.86kg,中国大陆,2小时以下,三档调节,正常风,5片,2级,机械式,转页扇",转页扇,康佳（KONKA） 电风扇KF-25HY37/台扇/五风叶/五扇叶台式转页扇
美的（Midea）KYS30-5A 台式风扇落地台扇 升降转页扇静音定时鸿运扇,美的绿灯侠专卖店,11281378401,,,300,96,300,10,4,None,安装方便 质量不错 风很柔和 风扇不错 使用方便 噪音很小 造型美观 颜色漂亮 底座很稳 睡眠风不错 风很柔和 质量不错 风扇不错 使用方便 颜色漂亮,"美的（Midea）KYS30-5A 台式风扇落地台扇 升降转页扇静音定时鸿运扇,11281378401, ,4.6kg,中国大陆,KYS30-5A,2-8小时,四档调节,正常风,5片,1级,机械式,转页扇",转页扇,美的（Midea）KYS30-5A 台式风扇落地台扇 升降转页扇静音定时鸿运扇
森田（MORITA） SZ-DHR30G 白色7叶智能电风扇/直流变频遥控落地扇/台立扇,MORITA旗舰店,2417027,,,700,97,600,10,7,None,噪音很小 风很柔和 电机好 质量不错 安全节能 遥控方便 安装方便 造型美观 风扇不错 广角送风 电机好 底座很稳 睡眠风不错 风力很大 颜色漂亮 噪音很小 使用方便 质量不错 安装方便 扇网坚固,"森田SZ-DHR30G,2417027,7.02kg,中国大陆,2-8小时,五档以上,正常风、自然风,7片及以上,无,遥控式,落地扇，转页扇，台扇，空气循环扇，风扇伴侣",落地扇，转页扇，台扇，空气循环扇，风扇伴侣,森田SZ-DHR30G
艾美特(Airmate)电风扇 变频直流 台扇FD3035M 公主电风扇,艾美特子云专卖店,14888602155,,,10,100,10,0,0,None,使用方便 造型美观 使用方便 造型美观,"艾美特(Airmate)电风扇 变频直流 台扇FD3035M 公主电风扇,14888602155, ,4.76kg,中国大陆,FD3035M,8小时以上,五档以上,正常风、自然风、睡眠风,5片,1级,机械式,台扇",台扇,艾美特(Airmate)电风扇 变频直流 台扇FD3035M 公主电风扇
