content_1,score
"""空调不错，制冷效果很好，送货速度快，安装师傅服务很好",1
"""空调很好，就是安装闹了不愉快，装的外机太靠近邻居，当时我不在，邻居就有意见过来叫说不要装那个位置，但是师傅说要改的话要加管，然后邻居说那你打电话给他他肯定同意加的，但是师傅直接说跟邻居说不通，也没见打电话给我，等我接到邻居电话回去都装好了，再换位置就要加钱拆装～为这事我被邻居埋怨～闹得有点不愉快而且，安装太不专业了，不是缺这个工具，就是缺那个工具，还要等回去拿好几次工具，没梯子，我说用凳子。又说规定不能踩客户桌椅。我真心不想说话了，不能踩又不拿梯子，难道你想凭你身高装上去么～",1
"""-123456789",1
"""安装非常到位！服务态度好！",1
"""送货快价格实惠",1
"""京东购买的空调，送货快，服务好，质量佳！",1
"""很好，声音小，制冷快",1
"""空调制冷效果很好，没开一会房间里就凉快了，安装的也很快，这次购物很愉快！",1
"""服务好，专业技术好",1
"""帮同事买的，格力空调还好了",1
"""不错！",1
"""很好",1
"""刚装好了，安装师傅态度挺好",1
"""很好！",1
"""送货速度快，安装师傅很专业，很快就安装好空调了。很满意",1
"""第一天买的，第二天就安装了，很方便。",1
"""好评",1
"""已安装好，安装人员服务非常满意",1
"""东西很不错，安装给力",1
"""非常满意&hellip;送货快，安装快&hellip;",1
"""不错；降温很快",1
"""质量好，速度快，服务也挺好的",1
"""服务很贴心，很让人满意，",1
"""太好用，安静，省电，值得购买！",1
"""OK",1
"""好好好好",1
"""送货快，安装快，制冷快，舒适静音！27度都感觉很凉快！",1
"""东西不错，一分钱一分货，和变频的差远了！",1
"""不错",1
"""还没安装&hellip;&hellip;囤货&hellip;&hellip;以后再来评价～",1
"""今天到了，过没多久就来安装了，安装很快哦，师傅人很好，很满意",1
"""hao",1
"""还没安装，应该没问题",1
"""好好好好好好好好好",1
"""不错，送货速度快，工作人员也很热心，帮忙送上楼",1
"""第二天就送到和安装了，安装师傅态度非常好，很细心，空调效果还在试验当中，不过相信格力",1
"""东西四天到了，师傅很好，很快就安装了，很好，大品牌，各方面都比较好",1
"""质量不错，送货很快，安装很快",1
"""送货的周期是在有点长了",1
"""双十一抢购的，安装很快，性价比高！",1
"""相信京东。",1
"""安装服务很好，很满意",1
"""空调不错，制热很好，现在外面冷，制冷没法试，安装很好，没有乱收费现象",1
"""很好的一次网购体验，物流快，一次性买了四台",1
"""挺不错的一次购物",1
"""京东的东西特别强大的 买了停不下来的节奏",1
"""双强联手！我信董姐与东哥!给力！",1
"""还好，同-1.5匹一起购买的",1
"""不错，制冷相当好，安装速度快。用空调好感冒了 三次，如果像美的那那台那样，自己停半小时后再自动开，然后冷到一定温度后再停半小时，那样多好，不用一直冷到受不了。",1
"""大品牌就是值得信赖，安装师傅非常到位。",1
"""39元京准达没白花，送货速度快",1
"""好",1
"""空调安装师傅服务态度很好！?",1
"""师傅安装得很快很好非常满意，给满分",1
"""服务态度很好",1
"""不错的质量与服务",1
"""京东送货就是快的很",1
"""看着挺好，用后评价，安装好贵啊，心疼",1
"""-1",1
"""刚用不确定好不好，格力老牌了，应该可以。",1
"""质量满意安装师傅给力～赞！",1
"""不错，很好",1
"""你们家的东可以了！",1
"""制冷效果还不错，安装师傅也很热情！！",1
"""好",1
"""外观简约美观，制冷效果好",1
"""对于空调等需要安装的物品  我是很怕怕的  担心京东网的安装  担心京东网的收费   现在我的这个还没有安装  先评价   安装了不满意再反馈",1
"""快递给力，非常非常不错！",1
"""宝贝到目前使用都很好，京东质量服务我很信赖",1
"""东西不错，送货和安装都很快，价格还是有点小贵，",1
"""安装好了，试了下都挺不错的，制冷制热都比较快",1
"""好",1
"""好空调格力造  京东值得信赖",1
"""格力新款空调 效果不用说了 价格也不高 总体很满意",1
"""相信格力的品质，虽然比较贵！",1
"""格力（GREE）大-1匹 定速空调不错",1
"""安装人员很负责，快递也很快",1
"""好............",1
"""一直信赖格力的品牌和质量，京东配送很方便！！",1
"""可以",1
"""京东的送货和服务一直在业界名列前茅，首选京东购物是我多年的习惯，愿京东越做越好，越做越专业，享受京东爱京东！",1
"""！！！！！！",1
"""好",1
"""物流安装都很棒 安装师傅很专业 安装管线需要加长主动出示收费标准 没有乱收费现象 安装后有专门客服回访 空调本身质量应该还行吧 毕竟格力",1
"""好",1
"""买了两个多月，房子还没装修好，还没有用",1
"""满意",1
"""不错不错很实惠",1
"""京东活动买的，很合算。空调还没送到，格力安装已经打电话给我确认了，第二天就来安装了，服务很满意。京东送货大叔服务很好。一直信赖京东，京东棒棒哒~",1
"""制冷很快，感觉还算满意吧，送质跟安装都很给力，就是安装师傅把制冷管装得不太美观",1
"""太度很好，安装及时",1
"""挺好----------------",1
"""格力是我最信赖的品牌，其他没它好",1
"""马马虎虎，收了-100元铜管费。  原有的旧机拆下也要-100，干脆我自己拆了。",1
"""满意",1
"""不错，现在京东的速度越来越快，质量越来越好了",1
"""空调很不错，安装师傅服务态度很好",1
"""很好的东西，感觉极好",1
"""师傅安装超级快，一大早就跑来了，好看，便宜，家里都用格力的，确实不错啊&hellip;&hellip;",1
"""送货快，安装也快，就是安装好了天也凉了",1
"""很喜欢，安装师傅态度很好。",1
"""安装快",1
"""质量好，挺喜欢的，一直信赖格力",1
"""还行就是安装费略贵",1
"""太棒了，给力，每天开26度就够了",1
"""不错不错不错",1
"""京东购物非常棒，东西正品，包装很好，评价得京豆",1
"""哦哦哦哦哦哦哦哦哦哦哦哦哦",1
"""真的挺好的!",1
"""不错",1
"""产品外观不错，性价比高，安装师傅很及时很敬业，垃圾都打扫干净。",1
"""不错，送货快，安装快，质量好!",1
"""很好",1
"""。。。。。。。",1
"""非常不错",1
"""好得不得了",1
"""好极啦，送货快，态度好",1
"""还没使用 送货安装都不错 涨管花了三十有点小贵哦",1
"""空调很好，试了下，不过管子和高空费搞了-190。用用再说吧。",1
"""送货快",1
"""目前空调还没有安装，到时候安装才知道效果，先不安装",1
"""好，就是好空调",1
"""送货快",1
"""送货快，服务好，价格合理。",1
"""京东服务赞一个 机子用了一晚上 开静音模式时 制冷会稍微弱些，家用足够",1
"""帮朋友买的，应该还不错！",1
"""好～动作快，服务好～试用后评价",1
"""装修师傅态度好，发货速度快",1
"""商品挺好的。",1
"""格力还是值得信赖，制冷效果不错",1
"""安装师傅很专业，很好，空调制冷不错。赞！",1
"""空掉装好了，试过很好用",1
"""发货有点慢，发过来的时候都已经降价两百多，不然我还不如降价那天买呢！",1
"""京东着送货速度是没的说了，中午的订单下午就送到了！格力的安装师傅是挺好的，但是有些疑问的是铜管不是80元一米吗，怎么变成-100元一米了。安装两台空调收了570元。",1
"""真的很不错，安装师傅连夜安上了。",1
"""商品不错，就是安装的时候得注意点，感觉很着急的样子，毛手毛脚，装完了确要你给五星好评",1
"""不错",1
"""挺好用的",1
"""蛮好的，就是价格再低点的就好了",1
"""中间服务有些差，但后来还行，也就算好了，只是质量要用了才行",1
"""京东买东西确实放心、物美价廉、客服、物流、安装师傅，服务的都很到位、一次不错的购物！",1
"""好",1
"""装上去还没用过，应该没问题，相信格力",1
"""价格合理，安装神速，服务相当好，在京东上购买了三台格力空调了",1
"""挺好的，挺好的，半小时就暖了",1
"""师傅服务态度非常好！现在乡下比城里还方便！",1
"""新买的。服务人员很到位，很快就安装上。很满意。",1
"""空调超级给力，发货和安装速度超快，值得购买",1
"""不错。。。。。。。。。。。。。",1
"""还没使用，对送货和安装非常满意",1
"""给力",1
"""双-1-1买的，比某X还要便宜，唯一遗憾的安装一般，速度倒是挺快，工人素质一般般",1
"""首先说到货后，很快客服电话就打过来了，问我有没有到货，需不需要安装。由于新家还没有喷胶漆，所以预约改到了下周周末。不幸的是由于长期连续阴雨影响装修进度，又只能告诉师傅再推到下周末。然而师傅还是敬业的很快就来了，惊喜的是并没有产生任何费用，高空作业费也不是都需要付的，有的不需要，虽然我家24楼。也没有乱收打洞费。空调质量也很好，我的卧室制冷制热都很快。师傅人也很好，这是我第一次在京东上购买大家电。虽然不能***要用微信收取手续费麻烦抱怨了很久，但是质量和服务真的可以给一百分满分好评不怕你骄傲！！！给师傅一百分！！！",1
