CommentCount,GoodRateShow,GoodCount,F_type,price,GeneralCount,brand,p_Name,PreferentialPrice,PoorCount,shop_name,X_type,type,keyword,ProductID,Y_type
2,100,2,none,3999.00,0,None,进口戴森/Dyson手持无线吸尘器DC62 Extra  家用除螨大功率 Extra,2799.00,0,跨境网家电旗舰店,其他,"进口戴森/Dyson手持无线吸尘器DC62 Extra  家用除螨大功率 Extra,1968186367, ,2.06kg,地板,立式/手持吸尘器,其他,500W以下,其他",小巧轻便 吸头很多 吸尘很干净 吸力持久 吸头很多 小巧轻便 小巧轻便 吸尘很干净 吸力持久,1968186367,立式/手持吸尘器
0,100,0,冷暖,3380.00,0,多朗,多朗DL-PC35移动空调一体机1.5P冷暖型家用厨房空调 PC26-AME(大1P冷暖型),2099.00,0,多朗专卖店,none,"多朗DL-PC35移动空调一体机1.5P冷暖型家用厨房空调 PC26-AME(大1P冷暖型),13190650093, ,31.5kg,3L以下,8小时以上,三档调节,正常风,冷暖,遥控式,横出风",,13190650093,none
0,100,0,none,1299.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）榨汁机 果汁机家用 大口径 防滴漏 渣汁分离高出汁率 HR1855/40,539.00,0,飞利浦琰祥专卖店,none,"飞利浦（PHILIPS）榨汁机 果汁机家用 大口径 防滴漏 渣汁分离高出汁率 HR1855/40,12591784935, ,4.19kg,20000转/分(含)以上,旋钮式,电动榨汁机,榨汁,不锈钢，塑料",,12591784935,电动榨汁机
0,100,0,none,3599.00,0,None,戴森/Dyson手持无线吸尘器DC62 Extra 家用无绳除螨大功率 DC62 Extra,2799.00,0,跨境国际专营店,其他,"戴森/Dyson手持无线吸尘器DC62 Extra 家用无绳除螨大功率 DC62 Extra,1968261486, ,2.06kg,1001940,地板，地毯，瓷砖，厨房，沙发,旋风过滤,无线吸尘器,其他,1400w-1799w,其他",,1968261486,无线吸尘器
0,100,0,单冷,899.00,0,荣事达（Royalstar）,荣事达 (Royalstar) 空调扇/冷风扇/电风扇/家用移动制冷风机TM28K 遥控款KTS-L69,499.00,0,泽林电器专营店,none,"荣事达 (Royalstar) 空调扇/冷风扇/电风扇/家用移动制冷风机TM28K 遥控款KTS-L69,13191018845, ,9.0kg,7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,横出风",,13191018845,none
0,100,0,none,1299.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）榨汁机 果汁机家用 大口径 防滴漏 渣汁分离高出汁率 HR1836/00,489.00,0,飞利浦琰祥专卖店,none,"飞利浦（PHILIPS）榨汁机 果汁机家用 大口径 防滴漏 渣汁分离高出汁率 HR1836/00,12591784932, ,4.19kg,20000转/分(含)以上,旋钮式,电动榨汁机,榨汁,不锈钢，塑料",,12591784932,电动榨汁机
1,100,1,none,3599.00,0,None,戴森/Dyson手持无线吸尘器DC62 Extra 大功率吸量大 除螨吸尘器家用 DC62 Extra,2699.00,0,跨境网3C旗舰店,缝隙吸头,"戴森/Dyson手持无线吸尘器DC62 Extra 大功率吸量大 除螨吸尘器家用 DC62 Extra,1968772030, ,2.06kg,1001940,地板，地毯，瓷砖，沙发，床铺,除螨,无线吸尘器,充电式（无线）,500W以下,缝隙吸头",吸力很大 吸力很大,1968772030,无线吸尘器
0,100,0,单冷,459.00,0,格力（GREE）,格力（GREE）空调扇单冷型KS-0602DHG冷气扇静音加湿制冷气机冷风机水冷风扇家用节,389.00,0,格力泽居专卖店,none,"格力（GREE）空调扇单冷型KS-0602DHG冷气扇静音加湿制冷气机冷风机水冷风扇家用节,13330086050, ,5.96kg,中国大陆,5-7L,无定时,四档调节,正常风、自然风、睡眠风,单冷,机械式,竖出风",,13330086050,none
0,100,0,none,1399.00,0,飞利浦（PHILIPS）,飞利浦（Philips）家用榨汁机HR1837 电动家用婴儿水果汁机 搅拌机 多功能料理,429.00,0,飞利浦澜盛专卖店,none,"飞利浦（Philips）家用榨汁机HR1837 电动家用婴儿水果汁机 搅拌机 多功能料理,11441356803, ,3.0kg,50-80转/分,旋钮式,电动榨汁机,榨汁,金属",,11441356803,电动榨汁机
0,100,0,none,3999.00,0,None,戴森(Dyson)  V6 MATTRESS 无线手提吸尘器 吸尘机,2888.00,0,surepromise全球购旗舰店,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，小吸头，其他,"戴森(Dyson)  V6 MATTRESS 无线手提吸尘器 吸尘机,1968876599, ,6.0kg,BRO1121,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,旋风过滤，除螨,立式/手持吸尘器,充电式（无线）,500w-999w,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，小吸头，其他",,1968876599,立式/手持吸尘器
0,100,0,单冷,1999.00,0,金立,艾美特空调扇单冷型塔式扇冷风扇家用制冷冷风机移动水空调冰晶 黑色,999.00,0,微智礼品专营店,none,"艾美特空调扇单冷型塔式扇冷风扇家用制冷冷风机移动水空调冰晶 黑色,13343356766, ,12.0kg,中国大陆,CFTW08,3-5L,8小时以上,五档及以上,正常风,单冷,遥控式,竖出风",,13343356766,none
0,100,0,none,1299.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）榨汁机 HR1863/00 果汁机家用 大口径多功能料理机鲜榨机,899.00,0,飞利浦琰祥专卖店,none,"飞利浦（PHILIPS）榨汁机 HR1863/00 果汁机家用 大口径多功能料理机鲜榨机,12591784708, ,4.7kg,12001转/分(含)-15000转/分(含),旋钮式,电动榨汁机,榨汁,金属",,12591784708,电动榨汁机
0,100,0,none,4500.00,0,None,全球购 戴森（Dyson）V6无线手持吸尘器 无绳吸尘器 Motorhead 直驱版 3吸 Motorhead 直驱版 3吸头,2999.00,0,山田电器海外专营店,其他,"全球购 戴森（Dyson）V6无线手持吸尘器 无绳吸尘器 Motorhead 直驱版 3吸 Motorhead 直驱版 3吸头,1969588579, ,3.0kg,地板,除螨仪,其他,500W以下,其他",,1969588579,除螨仪
0,100,0,工业,7300.00,0,凯普沃,凯普沃工业移动空调一体机冷气机车间制冷厂房养殖户外降温SAC-45,7100.00,0,宇坤专营店,none,"凯普沃工业移动空调一体机冷气机车间制冷厂房养殖户外降温SAC-45,13349763809, ,80.0kg,中国大陆,SAC-45,7L以上,无定时,二档调节,正常风,工业,机械式,横出风",,13349763809,none
0,100,0,none,1799.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）HR1882/30原汁机榨汁机,1499.00,0,飞利浦澜盛专卖店,none,"飞利浦（PHILIPS）HR1882/30原汁机榨汁机,11056437020, ,9.5kg,50-80转/分,榨汁,原汁机",,11056437020,原汁机
1,100,1,none,2999.00,0,None,戴森（Dyson）吸尘器 V6 手持家用强力除螨 除尘防过敏  立式真空无线吸尘器 Digital Slim Extra 银灰色,2959.00,0,海淘商全球购专营店,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头,"戴森（Dyson）吸尘器 V6 手持家用强力除螨 除尘防过敏  立式真空无线吸尘器 Digital Slim Extra 银灰色,1972423093, ,5.0kg,英国,地板，地毯，沙发，床铺，汽车,HEPA滤网（HEPA13及以上），除螨,无线吸尘器,电源式（5米-10米）,1800w及以上,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头",,1972423093,无线吸尘器
0,100,0,工业,9200.00,0,凯普沃,凯普沃工业冷气机移动空调一体机车间厂房制冷风扇SAC-65,9000.00,0,宇坤专营店,none,"凯普沃工业冷气机移动空调一体机车间厂房制冷风扇SAC-65,13367506757, ,130.0kg,中国大陆,SAC-65,7L以上,无定时,二档调节,正常风,工业,机械式,横出风",,13367506757,none
10,100,10,none,799.00,0,九阳（Joyoung）,九阳（Joyoung）榨汁机大口径免切割JYZ-V906 原汁机 桃红色,699.00,0,九阳官方旗舰店,none,"九阳（Joyoung）榨汁机大口径免切割JYZ-V906 原汁机 桃红色,10519041226, ,5.98kg,50-80转/分,按键式,原汁机,榨汁,其他",,10519041226,原汁机
1,100,1,none,2999.00,0,None,戴森（Dyson）吸尘器 V6 手持家用除尘防过敏 强力除螨 立式真空无线吸尘器 Digital Slim Extra 银灰色,2988.00,0,EUROHEALTH海外专营店,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头,"戴森（Dyson）吸尘器 V6 手持家用除尘防过敏 强力除螨 立式真空无线吸尘器 Digital Slim Extra 银灰色,1972426671, ,5.5kg,英国,地板，地毯，沙发，床铺，汽车,HEPA滤网（HEPA13及以上），除螨,无线吸尘器,充电式（无线）,500W以下,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头",刷头多样 打扫干净 刷头多样 打扫干净,1972426671,无线吸尘器
0,100,0,单冷,599.00,0,荣事达（Royalstar）,荣事达（Royalstar） 遥控单冷空调扇/冷风扇/冷风机/电风扇JD62K,359.00,0,精创两季品专营店,none,"荣事达（Royalstar） 遥控单冷空调扇/冷风扇/冷风机/电风扇JD62K,13443369494, ,10.0kg,7L以上,8小时以上,三档调节,正常风、自然风、睡眠风,单冷,遥控式,横出风",,13443369494,none
3,67,2,none,599.00,0,飞利浦（PHILIPS）,飞利浦（Philips）榨汁机HR1833 大功率家用电动水果汁机 大容量 高出汁率鲜榨机,425.00,1,飞利浦澜盛专卖店,none,"飞利浦（Philips）榨汁机HR1833 大功率家用电动水果汁机 大容量 高出汁率鲜榨机,11056298221, ,3.6kg,榨汁,12001转/分(含)-15000转/分(含),不锈钢，塑料,电动榨汁机",,11056298221,电动榨汁机
7,100,7,none,5099.00,0,None,欧洲直邮戴森(Dyson）吸尘器V6 V8高配版 卧式手持家用除螨无线无绳 强力马达低噪音 V8 ABSOLUTE+,4689.00,0,海淘商全球购专营店,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头,"欧洲直邮戴森(Dyson）吸尘器V6 V8高配版 卧式手持家用除螨无线无绳 强力马达低噪音 V8 ABSOLUTE+,1988071940, ,3.5kg,地板，地毯，瓷砖，厨房，沙发，床铺，汽车,无线吸尘器,充电式（无线）,500W以下,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头",,1988071940,无线吸尘器
0,100,0,单冷,999.00,0,荣事达（Royalstar）,荣事达（Royalstar）遥控空调扇/冷风扇/电风扇/家用移动空气净化加湿制冷TM29K KTS-L70,699.00,0,精创两季品专营店,none,"荣事达（Royalstar）遥控空调扇/冷风扇/电风扇/家用移动空气净化加湿制冷TM29K KTS-L70,13444606140, ,10.0kg,7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",,13444606140,none
3,100,3,none,999.00,0,飞利浦（飞利浦（PHILIPS））,飞利浦（PHILIPS）HR1863榨汁机家用多功能电动全自动原汁果汁机 ,699.00,0,飞利浦盈舟专卖店,none,"飞利浦（PHILIPS）HR1863榨汁机家用多功能电动全自动原汁果汁机 ,11037371382, ,5.0kg,电动榨汁机,12001转/分(含)-15000转/分(含)",,11037371382,电动榨汁机
0,100,0,none,5000.00,0,None,戴森 Dyson V6无线手持吸尘器 无绳吸尘器 Motorhead 直驱版 3吸头,2680.00,0,日美电器海外专营店,none,"戴森 Dyson V6无线手持吸尘器 无绳吸尘器 Motorhead 直驱版 3吸头,1975053709, ,3.0kg",,1975053709,none
0,100,0,单冷,999.00,0,荣事达（Royalstar）,荣事达（Royalstar）遥控空调扇/冷风扇/电风扇/家用移动空气净化加湿制冷TM29K KTS-L70,699.00,0,泽林电器专营店,none,"荣事达（Royalstar）遥控空调扇/冷风扇/电风扇/家用移动空气净化加湿制冷TM29K KTS-L70,13444694989, ,10.0kg,7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",,13444694989,none
1,100,1,none,2699.00,0,飞利浦（PHILIPS）,飞利浦 Philips 榨汁机 HR1882/30  1.5升，HR1883原汁机 HR1883金色,2699.00,0,久韵和茂专营店,none,"飞利浦 Philips 榨汁机 HR1882/30  1.5升，HR1883原汁机 HR1883金色,12003367534, ,5.0kg,HR1882/30,50-80转/分,其它,原汁机,榨汁，其他,金属，塑料，其他",,12003367534,原汁机
0,100,0,none,3999.00,0,None,德国直邮 戴森Dyson Digital Slim DC45 手持无线吸尘器无耗材200W 魔幻银,3999.00,0,小红象全球购专营店,电动吸头,"德国直邮 戴森Dyson Digital Slim DC45 手持无线吸尘器无耗材200W 魔幻银,1975060258, ,2.2kg,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店,拖地功能，吸拖一体，干湿两用，除螨,无线吸尘器,电源式（5米以下）,500W以下,电动吸头",,1975060258,无线吸尘器
0,100,0,单冷,599.00,0,康佳（KONKA）,康佳（KONKA）冷风扇/空调扇/冷风机/电风扇KF-LY1603J,339.00,0,泽林电器专营店,none,"康佳（KONKA）冷风扇/空调扇/冷风机/电风扇KF-LY1603J,13445258713, ,9.6kg,7L以上,无定时,三档调节,正常风,单冷,机械式,横出风",,13445258713,none
0,100,0,none,2699.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）原汁机 HR1883/70 榨汁机家用 低速果汁机可做纯果冰激凌,2699.00,0,久韵和茂专营店,none,"飞利浦（PHILIPS）原汁机 HR1883/70 榨汁机家用 低速果汁机可做纯果冰激凌,12003404545, ,9.76kg,20000转/分(含)以上,榨汁,原汁机",,12003404545,原汁机
2,100,2,none,4500.00,0,None,德国直邮 戴森Dyson Digital Slim DC45 手持无线吸尘器 200W 魔幻银,3999.00,0,美人鱼全球购专营店,其他,"德国直邮 戴森Dyson Digital Slim DC45 手持无线吸尘器 200W 魔幻银,1975058962, ,2.2kg,地板,无线吸尘器,充电式（无线）,500W以下,其他",质量不错 功率大 使用方便 质量不错 功率大 使用方便,1975058962,无线吸尘器
0,100,0,单冷,1999.00,0,艾美特（AMT）,艾美特 空调扇单冷型塔式扇水空调风扇 强冷 加湿水风扇冷风机,1099.00,0,嘉古礼品专营店,none,"艾美特 空调扇单冷型塔式扇水空调风扇 强冷 加湿水风扇冷风机,13485065317, ,5.0kg,中国大陆,CFTW08,5-7L,8小时以上,五档及以上,正常风、自然风,单冷,遥控式,横出风",,13485065317,none
1,100,1,none,1699.00,0,飞利浦（Philips）,飞利浦（PHILIPS）榨汁机 HR1871/00  多功能全自动果汁机家用不锈钢机身,899.00,0,飞利浦慧商联专卖店,none,"飞利浦（PHILIPS）榨汁机 HR1871/00  多功能全自动果汁机家用不锈钢机身,11253489268, ,6.56kg,中国大陆,HR1871,榨汁，搅拌，其他,12001转/分(含)-15000转/分(含),不锈钢,电动榨汁机",,11253489268,电动榨汁机
0,100,0,none,3999.00,0,None,德国正品直邮 戴森Dyson DC62 家用无绳手持除螨仪吸尘器 静音 秘银色 含3个吸头,3599.00,0,小红象全球购专营店,电动吸头,"德国正品直邮 戴森Dyson DC62 家用无绳手持除螨仪吸尘器 静音 秘银色 含3个吸头,1975108343, ,4.0kg,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店,无线吸尘器,其他,500W以下,电动吸头",,1975108343,无线吸尘器
0,100,0,单冷,1999.00,0,艾美特（AMT）,艾美特 空调扇家用单冷遥控制冷冰冷扇强冷加湿水风扇冷风机,999.00,0,嘉古礼品专营店,none,"艾美特 空调扇家用单冷遥控制冷冰冷扇强冷加湿水风扇冷风机,13485948695, ,8.0kg,中国大陆,CFT10-14/CFTW10-14,3-5L,2-8小时,四档调节,正常风,单冷,遥控式,横出风",,13485948695,none
1,0,0,none,699.00,0,飞利浦（PHILIPS）,飞利浦（Philips）榨汁机HR1855 电动水果汁机 大容量 多功能料理机 鲜榨机,549.00,1,宇航专营店,none,"飞利浦（Philips）榨汁机HR1855 电动水果汁机 大容量 多功能料理机 鲜榨机,11346385990, ,2.0kg,0-50转/分,旋钮式,原汁机，电动榨汁机,榨汁，搅拌，其他,塑料",,11346385990,原汁机，电动榨汁机
0,100,0,none,3999.00,0,None,德国正品直邮 戴森Dyson DC62 家用无绳手持除螨仪吸尘器 静音 秘银色 无附带吸头,3699.00,0,美人鱼全球购专营店,其他,"德国正品直邮 戴森Dyson DC62 家用无绳手持除螨仪吸尘器 静音 秘银色 无附带吸头,1975108974, ,4.0kg,地毯,无线吸尘器,充电式（无线）,500W以下,其他",,1975108974,无线吸尘器
0,100,0,冷暖,2999.00,0,艾美特（AMT）,艾美特空调扇冷暖两用 遥控冷风扇静音节能暖风机冷风机,1299.00,0,嘉古礼品专营店,none,"艾美特空调扇冷暖两用 遥控冷风扇静音节能暖风机冷风机,13486775378, ,13.0kg,中国大陆,CFHW20C,5-7L,8小时以上,四档调节,正常风、自然风、睡眠风,冷暖,机械式,横出风",,13486775378,none
0,100,0,none,1119.00,0,九阳（Joyoung）,Joyoung/九阳榨汁机JYZ-E25家用原汁机混合果汁机 JYZ-E25,1119.00,0,九阳广东金达信专卖店,none,"Joyoung/九阳榨汁机JYZ-E25家用原汁机混合果汁机 JYZ-E25,12004446820, ,4.3kg,中国大陆,JYZ-E25,50-80转/分",,12004446820,none
0,100,0,none,2990.00,0,None,『美国直邮』Dyson/戴森 V6 Car+Boat 手持式吸尘器 216861 包税,2590.00,0,泊来华特海外专营店,none,"『美国直邮』Dyson/戴森 V6 Car+Boat 手持式吸尘器 216861 包税,1975644910, ,10.0kg,其他,91-150㎡,无线,手持式,干式,尘桶,46db-70db",,1975644910,手持式
0,100,0,单冷,1999.00,0,艾美特（AMT）,艾美特 空调扇单冷型塔式扇水空调风扇 强冷 加湿水风扇冷风机,1099.00,0,佳韵奢侈品专营店,none,"艾美特 空调扇单冷型塔式扇水空调风扇 强冷 加湿水风扇冷风机,13487049914, ,5.0kg,中国大陆,CFTW08,5-7L,8小时以上,五档及以上,正常风、自然风,单冷,遥控式,横出风",,13487049914,none
0,100,0,none,999.00,0,飞利浦（PHILIPS）,飞利浦（Philips）搅拌机HR2095 大功率加厚玻璃杯 快速碎冰 多档调速料理机,799.00,0,飞利浦盛元专卖店,none,"飞利浦（Philips）搅拌机HR2095 大功率加厚玻璃杯 快速碎冰 多档调速料理机,11323211318, ,5.0kg,12001转/分(含)-15000转/分(含)",,11323211318,none
0,100,0,none,3980.00,0,None,『美国直邮』Dyson/戴森 V6 Motorhead 家用吸尘器 210691 包税,3680.00,0,泊来华特海外专营店,none,"『美国直邮』Dyson/戴森 V6 Motorhead 家用吸尘器 210691 包税,1975634960, ,4.0kg,其他,91-150㎡,无线,手持式,干式,尘桶,36db以下",,1975634960,手持式
0,100,0,单冷,1699.00,0,艾美特（AMT）,艾美特 空调扇家用单冷遥控制冷冰冷扇强冷加湿水风扇冷风机,999.00,0,佳韵奢侈品专营店,none,"艾美特 空调扇家用单冷遥控制冷冰冷扇强冷加湿水风扇冷风机,13489174087, ,8.0kg,CFT10-14/CFTW10-14,3-5L,2-8小时,四档调节,正常风,单冷,遥控式,横出风",,13489174087,none
0,100,0,none,699.00,0,九阳（Joyoung）,九阳（Joyoung）原汁机JYZ-V919大口径全自动榨汁机多功能家用慢速水果原汁机,699.00,0,九阳江苏诚阳源专卖店,none,"九阳（Joyoung）原汁机JYZ-V919大口径全自动榨汁机多功能家用慢速水果原汁机,13232682058, ,5.3kg,50-80转/分,榨汁,原汁机",,13232682058,原汁机
