title,ask,answer,content,time_now,user,href
海尔小贝洗碗机：给碗筷消毒柜级洁净,"提到洗碗，大家都会觉得很简单——抹布加上洗洁精对碗碟进行清洗，然后用清水冲洗几遍就OK了。但是这样，真的把碗洗干净了吗？,“洗干净”的餐具上多达6000个细菌,图片80.png,(156.07 KB, 下载次数: 1),下载附件,2016-9-2 14:48 上传,调查显示，在未经过消毒的碗筷上进行细菌检验，发现每个碗上有300多个细菌，一只筷子上占有170个细菌；公用的碗筷、勺子等餐具上沾染的细菌是家用餐具的10-20倍，即沾染的细菌数高达6000个。,抹布上停留细菌可达19种,图片81.png,(322.19 KB, 下载次数: 2),下载附件,2016-9-2 14:48 上传,中华预防医学会发布的《中国家庭厨房卫生调查白皮书》显示，中国厨房洗碗抹布上停留的细菌多达19种。其中，金黄色葡萄球菌、松鼠葡萄球菌、念珠菌、沙门氏菌、链球菌、李斯特菌等数种细菌或真菌是临床医学中常见的致病菌，可感染人体并引发多种疾病，严重情况下将危及生命。,洗洁精冲洗12遍依然0.03％残留,图片82.png,(197.45 KB, 下载次数: 1),下载附件,2016-9-2 14:48 上传,洗洁精对食物油脂有较好的去除能力，但不具备杀菌消毒功能，而且易容残留。实验显示，洗过餐具后，自来水冲洗12遍，还能检测出平均0.03％残留。洗洁精所含的有害化学物质进入人体后，日积月累对人体健康造成影响。,海尔小贝洗碗机：给碗筷消毒柜级洁净,图片83.png,(47.72 KB, 下载次数: 1),下载附件,2016-9-2 14:48 上传,海尔小贝洗碗机将洗碗和消毒合二为一，是行业唯一一款能达到消毒柜级别的洗碗机，其杀菌消毒能力能达到消毒柜行业的最高标准。在高温煮洗下，对大肠杆菌、金黄色葡萄球菌的除菌率达到99.99%以上，给宝宝奶瓶、玩具清洗消毒更是不在话下。,从洗碗到杀菌消毒，海尔小贝洗碗机一站式解决了国内家庭洗碗的问题，让健康生活从洗碗开始。",,,2016/9/2 14:48,小家电编辑,https://www.jdbbs.com/thread-7827302-1-1.html
,,,收藏了，知识,2015/1/30 7:01,necdote,
,,,宜家水盆下水有2个接口可分别接洗衣机和洗碗机。,2015/2/1 18:18,mac,
博世的烤箱、蒸箱、洗碗机为什么那么贵,新房装修，原看好了博世的烤箱、蒸箱、洗碗机，可是一算价格，超预算了。看看TB上很多牌子都很实惠，但是又不敢下手，求大神给点实在的建议，找个性价比高的品牌。为什么西班牙、意大利进口的一些牌子的烤箱比博世便宜多啊？,,,2015/1/13 17:11,evaQ,https://www.jdbbs.com/thread-5198920-1-1.html
家电小常识：洗碗机使用与保养的知识整合,"洗碗机的使用与保养,1、使用洗碗机时，必须接上地线，以确保安全。洗碗机并非完全代替人工劳动，因此洗涤的餐具中切不可夹带其他杂物，如鱼骨、剩菜、米饭等，不然的话，容易堵塞过滤网或妨碍喷嘴旋转，影响洗涤效果。,2、往机内放餐具时，餐具不应露出金属篮外。比较小的杯子、勺等器具要避免掉落和防止碰撞，以免破碎。必要时可使用更加细密的小篮子盛装这些小器具，这样会更安全些。,3、要经常保持洗碗机内外的清洁卫生，使用完毕后最好用刷子刷去过滤器上的污垢和积物，以防堵塞;涤槽内每月应用一些除臭剂清除臭气1-2次。,4、为了更好地洗净餐具、消除水斑，应采用专用的洗碗机洗涤剂来清洗餐具，而不可用肥皂水或洗衣粉来代替。专用洗涤剂的特点是低泡沫、高碱性，因此不能直接用手工洗涤，以免灼伤皮肤。,洗碗机洗不干净的原因,1、洗碗用水温度过低;,2、水压低引起注水不够或漂洗不充分;,3、因堵塞排水不畅;,4、喷水口和水管堵塞;,5、水质较硬引起矿物沉积;,6、所用洗净剂不适当;,7、洗净剂的量不适当;,8、机内食物残渣被甩到餐具上而漂洗不足;,9、餐具挡住了漂洗喷雾;,10、污物干结在餐具上。,排除的方法：,1、正常洗碗水温应在60--70摄氏度，调整热水器出口水温约70摄氏度，以补偿进水管路中的热损失。,2、将原机定时注水改为压力控制注水或水位控制注水，也可加设水泵。,3、疏通进水管路，清理排水口栅格及排水管，检查并清除堵塞物。,4、利用洗净剂调节水的硬度。,5、将餐具放入洗碗机，按正常洗涤、漂清，先不烘干。取1/4杯氯化漂白剂放进洗碗机下部格架子的杯子里，再取两汤匙水质处理剂放进洗碗机底部，开机重复洗涤程序。然后将两杯醋酸倒入碗里，放在下部格架上，使机器完成漂清与烘干程序。,6、只能使用自动洗碗机的专用洗净剂。一般洗净剂的泡沫会妨碍洗碗机的洗净与漂清。使用洗净剂不要过量，过量也会产生污斑。洗净剂容器如果潮湿，应扫净晾干。",,,2016/8/30 10:15,小家电编辑,https://www.jdbbs.com/thread-7787796-1-1.html
,,,原装进口的当然贵了，东西太小众，销量上不去，价格自然贵。烤箱没什么技术含量。买其他进口的也行,2015/1/13 18:41,scqgw,
,,,楼主记住一分钱一分货就可以了,2015/1/13 21:35,桔梗花叶子,
洗碗机与垃圾处理机共用时洗碗机内部滤网应该去除么?,"请教各位,新买西门子洗碗机,洗碗机下水接在垃圾处理机专用孔上,那么洗碗机内的滤网应该取掉么?,QQ截图20160822150457.jpg,(31.39 KB, 下载次数: 0),下载附件,2016-8-22 15:07 上传,如果不取,食物残渣貌似都在这个滤网里面,排不到垃圾处理机里面去啊,但是安装人员和说明书里面貌似都提到去掉滤网残渣会卡住排水泵,导致故障,请问各位到底该怎么做?",,,2016/8/22 15:09,难拉罐,https://www.jdbbs.com/thread-7751055-1-1.html
,,,我就买了一个长帝烤箱,2015/1/13 21:59,lugangqiang,
,,我就买了一个长帝烤箱,有什么东西可以烤？,2015/1/13 23:45,sbhhh,
,,,"洗碗机的水是循环的,你这个滤网去掉,垃圾先卡水泵里然后卡内部管路了,别自己没事折腾啦",2016/8/22 15:11,Scrooge,
,,"洗碗机的水是循环的,你这个滤网去掉,垃圾先卡水泵里然后卡内部管路了","是的,那么把洗碗机下水接在垃圾处理机上不就是没意义的了?因为洗碗机的下水怎么都不会有残渣排出",2016/8/22 15:17,难拉罐,
,,有什么东西可以烤？,能烤的都能。,2015/1/14 8:39,lugangqiang,
,,,现在追求另类的太多了，烤箱长帝的足以。,2015/1/16 16:38,tdscdma2007,
,,,垃圾处理器为什么要接在洗碗机后面？洗碗机放碗的时候不能有大块的垃圾,2016/8/22 15:24,suhhai,
,,垃圾处理器为什么要接在洗碗机后面？洗碗机放碗的时候不能有大块的垃圾,"垃圾处理机专门有个小孔,就要洗碗机接口,为啥不接这啊",2016/8/22 15:25,难拉罐,
谁用过Beko倍科的烤箱洗碗机和冰箱？,"今天去店里看了下Beko，嵌入式烤箱3000多，全嵌入式洗碗机6000多，大开门冰箱530升9000,多，不知道谁对Beko比较了解，有没有用过他家的？",,,2015/1/11 8:12,Jeanvous,https://www.jdbbs.com/thread-5197614-1-1.html
,,"垃圾处理机专门有个小孔,就要洗碗机接口,为啥不接这啊",说错了，可以接，但是洗碗机能排出的残渣剩骨是很小的那种了，不需要研磨，也就是想上面说了，不能拆滤网,2016/8/22 15:41,suhhai,
,,"是的,那么把洗碗机下水接在垃圾处理机上不就是没意义的了?因为洗碗机的下水怎么都不会有残渣排出","有啊 小残渣会被冲掉,大残渣就没办法了,所以那块建议是一周一清",2016/8/22 16:26,Scrooge,
,,,我家里用的冰箱，不错。,2015/1/12 13:42,jistery,
,,,忘记说了，有个朋友家用的洗衣机，用了两年，反响不错。最近买了其他的房子，装修时又买了一个一台。看来洗衣机也很值得信赖。,2015/1/12 13:43,jistery,
,,垃圾处理器为什么要接在洗碗机后面？洗碗机放碗的时候不能有大块的垃圾,"其实上次有人说法是,洗碗机洗出的碱水,长期冲洗对垃圾处理器有好处,可以冲掉不少油污",2016/8/22 19:23,Scrooge,
,,"其实上次有人说法是,洗碗机洗出的碱水,长期冲洗对垃圾处理器有好处","原来是这样啊,，而且洗碗机排出的带有洗涤剂的热水应该还能让垃圾处理器保持卫生，洗碗机排出的残渣应该也会被垃圾处理器研磨，但是肯定不是为了让骨头等这种大块的垃圾从洗碗机进入垃圾处理器去处理，大块的残渣只能从水槽下水口倒进垃圾处理器，因为洗碗时如果有大块的不溶性食物残渣而没有滤网的话肯定会堵住水泵和喷淋臂孔，所以千万不要把滤网拿掉，而且如果平时洗碗时没有把大颗粒的食物残渣刮掉的话还要定时清理滤网，以防堵塞（有垃圾处理器就基本不用担心这个问题，洗碗前把碗里的残渣刮到垃圾处理器处理就行了）。",2016/8/23 21:04,suhhai,
,,,挺漂亮的，只是品牌太小众，担心售后有问题啊。,2015/1/12 14:28,yftk,
超滤洗碗机,一台自配 超滤进水洗碗机，进水无菌化处理。,,,2015/1/11 15:31,yangsirhc,https://www.jdbbs.com/thread-5197796-1-1.html
,,原来是这样啊，而且洗碗机排出的带有洗涤剂的热水应该还能让垃圾处理器保持卫生，洗碗机排出的 ...,"其实装洗碗机有一点好,现在厨房下水道很少堵了,感觉碱水天天冲一波，确实有效果",2016/8/23 21:18,Scrooge,
西门子洗碗机SN23E831TI洗碗结束后指示灯是否全部熄灭？,"买了台西门子洗碗机SN23E831TI～本以为洗碗结束，机器自动断电关机，可是发现还是部分灯亮着（剩供水灯和洗碗盐灯一直亮着，但洗碗盐灯比供水 暗淡一半），这说明机器并没有完全断电，需再按开关键关机～不知道各位机器结束后指示灯是什么情况,说明书上只提了工作结束后洗绦灯和烘干灯熄灭，至于其他指示灯是什么情况没提～我担心的是供水和洗碗盐系统出问题，因为机器买了很久，最近才安装使用～麻烦各位解答",,,2016/8/18 22:30,X神威,https://www.jdbbs.com/thread-7734918-1-1.html
西门子洗碗机,"心心念念想入这款西门子8套的洗碗机 型号：SC73M810TI 想咨询用过的朋友几个问题。安装说明图上，标注机器背面要离墙40mm 还有，，还有，，，把手竟然有44mm 不包括在500mm的深度里。。这下悲剧了我的橱柜门都装好了 属于机器放里面的类型 不是嵌入的 算上把手和背后空间洗碗机径深要 500+44把手+40离墙 =584mm,想问下装过的朋友几个问题  1把手可以拆卸嘛 2机器紧贴墙面可以嘛 机器背后好像是个散热网，这40mm可以再减少么？或者这40mm只是 指电线凹槽处的35mm，3 排水管大概多粗 想着进水出水凹槽处有35mm， 水管接好从机器下面走线。。。,感谢大家的帮助。",,,2014/12/25 15:15,吃甜吃腻,https://www.jdbbs.com/thread-5189110-1-1.html
,,,我是液晶显示的，结束后是全部熄灭的，洗碗盐灯是缺盐才亮的，供水灯是水压有问题才亮的，正常只有电源，所选功能，倒计时数字亮。,2016/8/19 9:03,bushtbs,
,,,纠正一下，是数码管加指示灯显示，它们藏在装饰面板后面，看上去象液晶显示。,2016/8/19 9:49,bushtbs,
,,,不要橱柜门了，这款是嵌入式的，不用橱柜门,2014/12/25 15:36,scqgw,
,,,"谢谢你的回复，正在看你的博世洗碗机。,其实门不要的话，剩下的空间和和洗碗机的大小也不合适，宽一点，高一点，门板更难弄了。而且我LG估计觉得我为个洗碗机把新装修的给拆了，要找我拼命的。。",2014/12/26 9:33,吃甜吃腻,
,,,应该洗完了全部灯灭，你问问西门子售后吧,2016/8/19 10:18,scqgw,
,,,谢谢 各位 我的可能是接入的热水器导致供水灯亮 改天我换回来看看,2016/8/21 10:18,X神威,
给你买洗碗机的勇气，1个不够，小贝给你7个！,"洗碗机能不能洗得干净？好不好安装？能不能放进我家厨房？会不会费水费电？,如果你还在犹豫，8月6日到8月7日，到台东，海尔&利群首届洗碗机节，海尔小贝用7大优势一一打消你的顾虑，不服来战。,图片54.png,(260.37 KB, 下载次数: 1),下载附件,2016-8-19 15:18 上传,挑战陈年油网,图片55.png,(1.18 MB, 下载次数: 1),下载附件,2016-8-19 15:18 上传,“这些滤油网起码得一年了。”张女士看完洗碗机洗的油网，表示很惊讶。小贝不仅能洗净大油污，杀菌消毒也是一把好手。,即买即用，与小厨房更配,图片56.png,(242.47 KB, 下载次数: 0),下载附件,2016-8-19 15:18 上传,中国厨房平均面积仅3~4㎡，装修前给洗碗机预留位置的不足1‰。而小贝洗碗机能放进90%以上的中国厨房，即装即用。,大容量：四口之家足够用,图片57.png,(281.37 KB, 下载次数: 2),下载附件,2016-8-19 15:18 上传,一对90后情侣在“碗碟放置PK”中大呼过瘾：7个碗、4个盘子、汤碗勺筷…小贝全新的碗架设计，能放1000多种中国餐具！,为爱洗碗，选择小贝的7大理由,5年时间，30多个城市，近万个家庭，海尔小贝洗碗机，正在开启中国洗碗机普及新时代。,活动期间购买小贝洗碗机，即买即装，7天免费试用，还有礼品相送！",,,2016/8/19 15:19,小家电编辑,https://www.jdbbs.com/thread-7737125-1-1.html
