title,ask,answer,content,time_now,user,href
美的空调让人伤心,"6月23日，本人接了个门面做生意，同时把二楼的第一间房子作为临时办公室。,9月18日，在办公室无人的情况下（空调在使用中），空调自燃。,9月19日，打了美的全国售后电话。,9月20日，当地售后到来，到来后说他解决不了，照了几组照片离开，，，,9月22日，郑州售后到来，并说他解决不了，照了几组照片离开，，，,大概过了十天左右，本地售后说来了一个工厂的人和郑州的售后，他们来了以后一开始就说这种情况跟他们没关系云云，我当时很生气，就说，既然跟你没关系，你来干什么。后来他们直接就说赔我一套新空调这事就算了吧，，再后来就问我想让怎么赔，，，，我了个去，来的俩人狡猾的跟狐狸一样的，现在想起来就觉得可怕。,后来我在网上通过网上朋友得到了几个领导的电话，就跟他们反映，当时都说了句：我问问情况。之后我的电话就再也打不通他们的电话了，，，，，，，，，几个都是美的集团的高层呀！！！！就这样处理问题的？？？？？,今天都10月25日了，40天了，，，，美的彻底的无人管了，没办法，只好在网站上和各位亲们诉诉苦，以后买空调要注意了，售后不好，不作为，害死人了,有图片，不过不在身边，以后发上来",,,2013-10-25 02:10,品味---北宋官瓷,https://www.jdbbs.com/thread-4939695-1-1.html
,,,w900要不要？呵呵。,2011-5-12 11:42,warwick123,
,,,真是笑话~索尼总部也找不到完美的FW900！,2011-5-12 12:00,.风语者,
,,,拿什么喂那个BNC?,2011-5-12 12:03,3240,
国美的红卷,弱弱的问问大侠们，国美返的红卷意义大吗,,,2013-3-28 10:39,choan,https://www.jdbbs.com/thread-4669099-1-1.html
,,,"价格不是问题?????牛皮可不要乱吹!!![s:14] [s:14] [s:14] 放心我没有,不过我相信重赏之下必有勇夫,只要价格不是问题肯定有人帮你弄到,不过我担心人家开个天价你怎么办?",2011-5-12 12:23,利物浦,
,,,"为什么要收FW900   那已经是后来的机器了,我的最爱是 GDM-F500   不过实在也每地方放了 全新的机器基本没有,[,本帖最后由 DX380 于 2011-5-12 13:28 编辑,]",2011-5-12 13:23,DX380,
,,,红券一般可以当现金使用,2013-3-28 10:42,安迪劳,
,,,继续在他那里消费就有意义。,2013-3-28 11:22,chncwk,
,,,在用，不赞成lz举动,2011-5-12 17:22,克里雅,
,,,"回7楼,淘宝上没有！,3年前还有很多卖家有原膜的现在就算挂着销售也不见得有货,我已经问过很多淘宝卖家，包括彩显之家 和铁血丹心都不敢保证完美,这种东西怀旧意味太重了,有钱不如上这个LP2480zx",2011-5-12 20:29,城里的雨夜,
,,,为什么我发的地址不能点呢，奇诡啦，疯啦,2013-10-18 14:03,fight_heroicall,
,,,当然意义重大了，可以当钱用,2013-10-18 14:05,默漠,
,,,"我原来的公司有一台，原来设计总监用的，但是设计总监几乎不在深圳上班，所以用得极少。,假设说楼主愿意花公司当年买这个机器的原价的话，我想公司一定毫不犹豫卖给你，你真要吗？",2011-5-12 20:41,水至清,
华丽的画面和完美的音效，东芝3D魅惑演绎立体世界,"近日，,东芝,液晶电视,的REGZA品牌再次获得日本金赏奖。自2006年推出以来，〈REGZA〉先后在日本斩获了60多个电视行业大奖，其核心技术——REGZA高画质引擎，对,液晶电视,画质实现了全面的提升，由此受到了业内专家和消费者的一致认同。,近年，,东芝,液晶电视势如破竹，销量节节攀升；凭借过硬的技术和良好的口碑，东芝电视在日本的销量已经超过了SONY和,夏普,，直逼冠军宝座。,据透露，东芝将会坚定不移地加大在中国市场的推广力度，,目前在中国投放的24款产品，全部搭载<REGZA>高画质引擎,。3D旗舰55X1000C还采用了东芝最新的LED全背光控制系统，具体来说，就是采用了数量高达3072个的LED背光源，并将其分成512个区域对画面亮度进行精准的调控，从而令画质产生质的飞跃。,而定位中端的TF1C系列，则采用东芝“晶彩靓屏”，通过在液晶屏表面添加防散射涂层，有效抑制外布光线照在屏幕上产生的杂乱反射，和背光源照在屏幕上时产生的杂乱折射，从而有效提高画面的对比度和清晰度，真实再现图像绚丽色彩。,据了解，东芝公司为去年举办的上海世博会日本馆提供了展示用的液晶电视，来自世界各地的游客均对其超凡的高画质效果发出由衷的赞叹。,2011年5月7日，东芝3D电视上海体验会正式举行：,http://tech.hexun.com/2011-05-11/129506542.html,[,]",,,2011-5-11 21:50,qiuhu,https://www.jdbbs.com/thread-2645686-1-1.html
,,,用的上就有意乙,2013-10-18 13:18,lyh970201,
,,,红券一般可以当现金使用，意义挺大,2013-10-18 13:22,fight_heroicall,
,,,但是要克制，买买就买回来些没用的东西，放家里睡觉，不搬家还行，搬家愁死啦,2013-10-18 13:50,fight_heroicall,
夏普 60E77A 8900 国美的值得入嘛？,"看中价格不错，对画质要求不高的，这个机器可以嘛？,我大概9月结婚啦~还是等几个月再买？",,,2011-5-4 14:16,wuyilala,https://www.jdbbs.com/thread-2624681-1-1.html
感觉国美的服务真不行啊....：（,"18号晚价格大战，先是在苏宁下单付款了。又看到某美偷偷的小价格波动于是立刻取消订单买了国美的。,可是到现在了国美的配送电话都没打来呢。苏宁的评价上都有18号下单的买家了......,真是郁闷啊,不应该为了这点钱就投靠国美....",,,2013-4-20 13:24,SixDogs(6狗),https://www.jdbbs.com/thread-4698761-1-1.html
,,,夏普（Sharp）LCD-60E77A彩电4.28~5.8参加“购物有礼”活动可送900蓝券,2011-5-4 14:26,wuyilala,
,,,还是买50寸的松下等离子系列？,2011-5-4 14:31,wuyilala,
,,,很便宜啊！我要是缺电视也买个玩玩了,2011-5-4 14:37,draja,
,,,"本帖最后由 zs007 于 2013-4-20 15:18 编辑,莫非俺的人品爆发？18日晚23点下单HX950，19日晚20点冒雨送到家，还是完美屏！",2013-4-20 15:15,zs007,
,,,不会吧，我19号下午2点多付款的，5点就送到家了。是不是地区差异啊。,2013-4-20 15:52,fbicat6,
,,,有同感，以后要好起来才行啊,2013-10-18 13:19,lyh970201,
,,,够便宜，可以入了,2011-5-4 14:39,kakayv,
,,,楼上的都增加了我的信心啊，我最主要疑虑的是我9月使用，这段时间是否还会跌的更低这个问题 哈哈！,2011-5-4 14:47,wuyilala,
,,,希望你还能买到……呵呵,2011-5-4 14:53,zhangbinworld,
本人想要收工作状态及成色完美的三超画王及大野画王,本人原重金收购状态及成色完美的松下三超画王及大野画王,,,2013-10-12 02:28,谢拉特,https://www.jdbbs.com/thread-4932018-1-1.html
,,,"60寸的再低也低不到哪里去了吧，一般电视的价格在5/1，10/1会猛降，其他月份基本都是维持不变的,你这个已经是5/1价了，保到10/1应该是没问题",2011-5-4 14:57,kakayv,
,,"原帖由,zhangbinworld,于 2011-5-4 14:53 发表,希望你还能买到……呵呵",订单下了，刚才还有货，只不过还没支付！,2011-5-4 14:59,wuyilala,
,,,"夏普（Sharp）LCD-40G120A彩电4.28~5.8参加“购物有礼”活动可送300蓝券！,九折价￥3320.1 纠结啦~在想是否都一起买掉算了 不等到8-9月了",2011-5-4 15:22,wuyilala,
,,,"非常严肃的告诉楼主：GY老师3419还是3914啥的，画质已经完全秒杀三超画王以及大野，论坛上那个不知，谁人不晓啊。,帮顶~!",2013-10-12 03:24,真金白银x2,
让人醒目！！国美的SONY电视超低价格！！！非常让人醒目！！,"未标题-1副本.jpg,(93.69 KB, 下载次数: 2),下载附件,2013-8-5 23:38 上传,让人醒目！！国美的SONY电视超低价格！！！非常让人醒目！！",,,2013-8-5 23:38,notonly,https://www.jdbbs.com/thread-4896477-1-1.html
,,,呃。着数连着来啊,2011-5-4 16:06,初哥liugod,
,,"原帖由,初哥liugod,于 2011-5-4 16:06 发表,呃。着数连着来啊",厄。一点都看不懂,2011-5-4 16:09,wuyilala,
,,,"60E77A论坛里面的朋友有不少人买了，你可以搜索一下,8900买60寸，我感觉很划算！看高清效果很好！,其他不多说了",2011-5-4 17:03,zhangbinworld,
,,,"超什么低啊。都没货了,而且今天国美团被忽悠就是这个型号",2013-8-5 23:53,菜蛙,
,,,低端型号，有什么好抢的，晕,2013-8-6 00:07,earthcg,
,,低端型号，有什么好抢的，晕,有多低端？？？比康佳低端吗？？？,2013-8-6 23:25,notonly,
,,,4.23逛苏宁的时候店里60E77A标价11500，后来在马路对面的国美看到标16500，真是不要脸啊。有几个人在看，我看像是要买的样子，赶紧推荐他们去对面苏宁了哈哈哈[s:68],2011-5-4 17:24,kakayv,
,,"原帖由,kakayv,于 2011-5-4 17:24 发表,4.23逛苏宁的时候店里60E77A标价11500，后来在马路对面的国美看到标16500，真是不要脸啊。有几个人在看，我看像是要买的样子，赶紧推荐他们去对面苏宁了哈哈哈[s:68]","好人啊~[s:20] 我现在电视机看好了 看洗衣机呢,哎 博世对开门 国美网店没买到 只能库巴网5999 亏了400多啊",2011-5-4 22:46,wuyilala,
LG的Full led是十全十美的么？,LG一直推销的Full led，既有直下式的节能，色彩均匀，防止漏光的优点，又有侧入式轻薄的优点，它有什么缺点么？如果没有，为什么其他厂家不往这方面发展呢？难道说LG是技术最高的？？？？不应该吧[s:8],,,2011-4-4 21:13,wky725,https://www.jdbbs.com/thread-2562554-1-1.html
,,,"是的,假团,真实的没货.,这个价格,可能没有更好的选择了.,当然,要小尺寸,可以选择39的长虹6000I",2013-8-6 23:46,吃米,
