PreferentialPrice,FBnumber,PoorCount,p_Name,shop_name,ProductID,price,type,GoodCount,GoodRateShow,keyword,GeneralCount,CommentCount
云购电器专营店,0,1,3,造型美观 噪音很小 造型美观 噪音很小,12755411431,落地扇,艾美特空调扇单冷型塔式扇冷风扇家用制冷冷风机移动水空调冰晶 黑色,67,2,1999,1299,无叶
美的护理旗舰店,0,0,8,风扇不错 噪音很小 风很柔和 风扇不错 噪音很小 风很柔和,12964308167,塔扇,美的（Midea）FZ10-15BW 塔扇无叶风扇 家用电风扇 静音风扇,100,8,699,259,无叶
奥克斯旗舰店,1,0,5,风扇不错 风力很大 电机好 风力很大 电机好 风扇不错,12758930755,工业扇，壁扇，空气循环扇,奥克斯 18寸全金属壁扇/工业璧扇/风扇/吊扇/电风扇 FW-45-C1802,80,4,299,199,4片
格力智购专卖店,1,1,10,远程遥控 安装方便 噪音很小 造型美观 远程遥控 安装方便 噪音很小 造型美观,12418520579,落地扇,格力(GREE)电风扇落地扇遥控家用智能7叶台式风扇静音学生宿舍FS-3005BG7白色 白色,82,9,499,299,7片及以上
美的护理旗舰店,0,0,6,,12574090022,落地扇,美的（Midea）FS40-17JRW 电风扇 落地扇 智能变频 静音遥控风扇,100,6,899,329,5片
艾美特专卖店,0,0,4,电机好 睡眠风不错 风很柔和 底座很稳 电机好 睡眠风不错 风很柔和 底座很稳,12077967006,落地扇,艾美特(Airmate) FS4080PRI 智能变频 等离子24挡 静音电风扇/落地扇 白色,100,4,1299,1249,7片及以上
先锋乐聪专卖店,0,0,8,底座很稳 广角送风 风很柔和 底座很稳 广角送风 风很柔和,11940941341,落地扇,先锋（Singfun）DD1609直流变频遥控电风扇/落地扇 24档无极调速10叶飓风系列 白色,100,8,999,699,7片及以上
艾美特专卖店,0,0,6,底座很稳 造型美观 质量不错 颜色漂亮 扇网坚固 底座很稳 造型美观 质量不错 颜色漂亮 扇网坚固,12061135651,落地扇,艾美特(Airmate) 电风扇家用静音落地扇FS40105QR驱蚊风扇送驱蚊液 白色,100,6,699,329,3片
先锋乐聪专卖店,2,1,70,遥控方便 远程遥控 使用方便 安全节能 风扇不错 质量不错 适合宝宝 风很柔和 颜色漂亮 质量不错 遥控方便 适合宝宝 风很柔和 颜色漂亮,11297528070,落地扇,先锋（Singfun）宿舍5叶电风扇/遥控定时静音落地扇大白办公室台式风扇 白色五叶遥控款DD3305,96,70,299,169,5片
格力鼎格专卖店,1,0,10,扇网坚固 风扇不错 风很柔和 适合宝宝 睡眠风不错 底座很稳 使用方便 电机好 噪音很小 扇网坚固 风扇不错 风很柔和 噪音很小,10878376164,台扇,格力（GREE) KYT-3001A 小电风扇定时转页扇学生宿舍台式电风扇静音家用风扇,93,10,600,149,5片
艾美特旗舰店,0,0,8,睡眠风不错 使用方便 风力很大 安全节能 质量不错 睡眠风不错 使用方便 风力很大 安全节能 质量不错,10570091233,转页扇,艾美特(Airmate) 电风扇转叶扇FB3032T2 台扇电扇10吋25厘米小风扇循环扇,100,8,1390,139,5片
格力清力专卖店,1,0,10,安全节能 造型美观 广角送风 使用方便 造型美观 造型美观,11777491692,壁扇,格力（GREE）FB-4001B-WG家用静音遥控挂壁电风扇 办公室工程宿舍商城,94,10,329,238,3片
太原唐久大卖场,2,1,30,风力很大 安装方便 电机好 扇网坚固 广角送风 电机好 风力很大 扇网坚固 广角送风,11608578760,台扇,美的风扇电风扇台扇夹扇两用摇头台式风扇小电扇小风扇 2档调节 FTW18-12L ,91,20,199,169,3片
艾美特子云专卖店,0,0,3,,11566246674,落地扇,艾美特(Airmate) 直流变频风扇FS40101R 家用遥控落地扇,100,3,2398,1199,7片及以上
云购电器专营店,0,0,2,,12737955993,塔扇,艾美特电风扇静音无叶塔扇家用立式大夏扇智能落地扇 银灰色,100,2,999,688,无叶
大麦全球专营店,0,1,10,遥控方便 底座很稳 噪音很小 广角送风 扇网坚固 造型美观 适合宝宝 安装方便 质量不错 风力很大 底座很稳 扇网坚固 安全节能 遥控方便 遥控方便 扇网坚固 噪音很小 安全节能 底座很稳 底座很稳 广角送风 安装方便 睡眠风不错 遥控方便 遥控方便 电机好 适合宝宝 底座很稳 噪音很小 扇网坚固 遥控方便 颜色漂亮 造型美观 噪音很小 底座很稳 质量不错 噪音很小 遥控方便 造型美观 遥控方便 风力很大 风很柔和 安装方便 适合宝宝,1988905093,壁扇,美的（Media）FW40-11AR 电风扇/五叶遥控壁扇,92,10,329,289,5片
艾美特专卖店,0,0,4,遥控方便 风扇不错 安装方便 遥控方便 风扇不错 安装方便,12628926254,塔扇,艾美特(Airmate) FT71R 高端塔扇/电风扇/360度摆头 土豪金,100,4,1199,999,无叶
艾美特子云专卖店,0,0,8,质量不错 底座很稳 遥控方便 扇网坚固 使用方便 底座很稳 遥控方便 扇网坚固 使用方便 质量不错 质量不错,10368162921,空气循环扇,艾美特(Airmate)集成吊顶遥控循环扇FB3569R嵌入式吸顶扇负离子空气循环扇 白色,100,8,998,549,3片
奥克斯旗舰店,0,0,4,扇网坚固 安装方便 风很柔和 安全节能 使用方便 扇网坚固 安装方便 风很柔和 安全节能 使用方便,11531539210,工业扇，壁扇,奥克斯（AUX）FW-55A  壁扇/电风扇/工业扇//商务扇/大风扇,100,4,599,369,4片
跨境购3C全球购专营店,0,0,9,风很柔和 底座很稳 安装方便 适合宝宝 噪音很小 造型美观 颜色漂亮 睡眠风不错 风力很大 风扇不错 适合宝宝 风力很大 质量不错 风很柔和 安装方便 风很柔和 睡眠风不错 噪音很小 安装方便 造型美观 睡眠风不错 风扇不错 噪音很小 使用方便 安装方便 适合宝宝 造型美观 底座很稳 适合宝宝 风很柔和 底座很稳 风力很大 遥控方便 安全节能 颜色漂亮 扇网坚固 噪音很小 风很柔和 造型美观 颜色漂亮 电机好 底座很稳 风扇不错,1988843682,转页扇,美的 电风扇落地扇家用台式立式升降转页电扇遥控静音宿舍办公智能风扇 遥控版,100,9,369,299,5片
格力威铭专卖店,3,3,100,使用方便 风扇不错 质量不错 安全节能 噪音很小 造型美观 底座很稳 风很柔和 风力很大 广角送风 噪音很小 颜色漂亮 质量不错 睡眠风不错 使用方便 安全节能 风力很大 底座很稳 质量不错 安全节能 质量不错 使用方便 安全节能,10326925087,台扇,格力(GREE)小电风扇定时转页扇鸿运扇学生宿舍台式电扇KYT-3001a 浅灰色,96,100,289,139,5片
艾美特华安专卖店,0,4,50,颜色漂亮 安全节能 造型美观 风扇不错 睡眠风不错 安装方便 噪音很小 扇网坚固 风力很大 质量不错 颜色漂亮 风扇不错 使用方便 广角送风 质量不错 睡眠风不错 安全节能 电机好 造型美观 底座很稳 造型美观 颜色漂亮 安全节能 风力很大 风扇不错 扇网坚固,10313838747,落地扇,艾美特（AIRMATE）FSA4095R-WT电风扇落地扇wifi遥控电扇16吋40厘米 白色,93,50,2990,299,5片
格力伟宏专卖店,0,0,5,,12595149449,转页扇，台扇,大松（TOSOT）KYT-3005 格力台式转页扇 电风扇 鸿运风扇  学生床头扇,100,5,269,99,5片
p_Name,ProductID,PoorCount,FBnumber,shop_name,keyword,type,CommentCount,GoodRateShow,GoodCount,price,PreferentialPrice,GeneralCount
艾美特(Airmate) 台立扇SW112R 遥控直流变频台立扇,1540326478,3,5片,艾美特子云专卖店,风扇不错 底座很稳 噪音很小 电机好 风很柔和 安装方便 声音小 造型美观 睡眠风不错 颜色漂亮 风扇不错 安装方便 遥控方便 颜色漂亮 风很柔和 风很柔和 遥控方便 造型美观 使用方便 风扇不错,落地扇,80,94,80,1429,599,3
艾美特（AIRMATE）【到手价179】FS4066T2-5静音节能家用电风扇五叶落地扇,12434208717,1,5片,艾美特华安专卖店,安装方便 扇网坚固 造型美观 安全节能 风力很大,落地扇,10,93,10,1990,199,0
GREE/格力电风扇 FD-4025Bah5-WG 家用节能风扇 智能遥控落地扇,1566334933,0,5片,格力小家电专营店,风扇不错 噪音很小 安全节能 质量不错 底座很稳 风力很大 颜色漂亮 扇网坚固 广角送风 造型美观,落地扇,100,97,100,688,238,5
格力（GREE）电风扇三叶遥控落地扇/家用静音风扇大风量FD-4009B,10153648910,10,3片,格力TOSOT旗舰店,遥控方便 风扇不错 风力很大 噪音很小 远程遥控 颜色漂亮 使用方便 安全节能 电机好 安装方便 风力很大 安全节能 远程遥控 使用方便 扇网坚固 颜色漂亮 风很柔和 质量不错 使用方便 造型美观 风扇不错 风很柔和 风力很大,落地扇,200,91,100,399,198,4
艾美特 小艾小艾 FS4081SR 电风扇家用人工语音智能落地扇七叶羽翼风扇 白色,12381355948,0,7片及以上,艾美特专卖店,,落地扇,5,100,5,1099,899,0
艾美特(Airmate) 家用五叶遥控落地扇 FS4052R-5  电风扇 静音节能,11594305376,0,5片,艾美特子云专卖店,电机好,落地扇,30,94,30,658,249,2
先锋（Singfun）电风扇遥控落地扇立式家用静音办公室学生风扇摇头电扇五叶扇可定时 DD3305遥控5叶,11643497060,1,5片,先锋生活电器旗舰店,风力很大 噪音很小 风扇不错 质量不错 扇网坚固 遥控方便 电机好 使用方便 安装方便 风很柔和 广角送风 噪音很小 颜色漂亮,落地扇,90,97,90,499,179,2
GREE/格力台扇 KYT-2501a 家用小风扇台式鸿运扇节能转页扇静音电风扇,10445013737,1,5片,格力小家电专营店,安全节能 风很柔和 风扇不错 扇网坚固 颜色漂亮 噪音很小 睡眠风不错 底座很稳 风力很大 遥控方便,台扇,60,95,60,99,99,2
艾美特 电风扇转叶扇 台式扇静音迷你台扇鸿运扇小风扇循环扇 蓝色,12740281205,0,3片,云购电器专营店,噪音很小 安装方便 风很柔和 质量不错 适合宝宝 睡眠风不错 造型美观 底座很稳 颜色漂亮 睡眠风不错 造型美观 底座很稳 噪音很小 颜色漂亮 噪音很小,台扇,9,100,9,999,228,0
格力(GREE)落地扇直流变频遥控台地扇7叶电风扇FSZ-3008BBG7-WG 白色,10470625526,1,7片及以上,格力威铭专卖店,造型美观 安全节能 底座很稳 遥控方便 质量不错 风很柔和 安装方便 使用方便 电机好 造型美观,落地扇,20,95,10,1299,999,0
格力（GREE）家用电风扇定时摇头立式静音落地扇学生宿舍办公室风扇 FD-4027h5-W,11741504698,0,5片,格力鼎格专卖店,噪音很小 电机好 扇网坚固,落地扇,20,100,20,189,189,0
艾美特(Airmate)台立扇S35113R 直流电机 遥控  节能省电,1540304698,4,5片,艾美特子云专卖店,声音小 风很柔和 质量不错 遥控方便 使用方便 风扇不错 电机好 安装方便 噪音很小 底座很稳 风扇不错 遥控方便 造型美观 电机好 风很柔和 质量不错 电机好 遥控方便 质量不错 安装方便 遥控方便 噪音很小 造型美观,落地扇,100,96,100,1519,569,2
格力（GREE)家用静音遥控挂壁电风扇 办公室商场工程宿舍16寸壁扇FB-4001B-WG,11667403813,1,3片,格力鼎格专卖店,风力很大 底座很稳 电机好 安全节能 扇网坚固 安装方便 风力很大 安装方便 电机好 底座很稳 扇网坚固 电机好,壁扇,20,95,10,238,238,0
格力(GREE)KYT-2501A 家用床头静音台式转页扇台扇 办公室学生宿舍电风扇鸿运扇 白色,11653416623,0,5片,格力众新专营店,造型美观 风很柔和 质量不错 广角送风 底座很稳 颜色漂亮 安装方便 风扇不错 扇网坚固 风力很大,转页扇，台扇,50,100,50,169,99,0
奥克斯 (AUX) FD-140A 电风扇/复古典雅吊扇,10781247547,0,5片,奥克斯旗舰店,,吊扇，欧式仿古扇,10,100,10,499,299,0
奥克斯 (AUX) FD-140 电风扇/1400mm吊扇,10241667029,2,3片,奥克斯旗舰店,噪音很小 质量不错 风扇不错 安装方便 使用方便 风很柔和 广角送风 遥控方便 风力很大 电机好 电机好 广角送风 风力很大 质量不错,吊扇，空气循环扇,50,92,50,399,149,2
艾美特(Airmate) 落地扇FSW63DR 变频直流风扇8字摇头 黑色款FS4063DR,11640491026,6,7片及以上,艾美特子云专卖店,风很柔和 遥控方便 颜色漂亮,落地扇,80,91,70,2119,799,2
艾美特(Airmate)台立扇 SW59R-A 遥控风扇,1538984208,3,5片,艾美特子云专卖店,遥控方便 使用方便 颜色漂亮 风扇不错 造型美观 质量不错 安装方便 睡眠风不错 声音小 风力很大,落地扇,80,95,80,819,269,2
GREE/格力风扇 KYS-3001B-WG 格力家用遥控转页扇节能定时电风扇,10228067592,3,5片,格力小家电专营店,风扇不错 使用方便 风力很大 安装方便 噪音很小 远程遥控 质量不错 造型美观 底座很稳 广角送风 噪音很小 安装方便 风扇不错 安装方便 使用方便 声音小 底座很稳 风力很大,转页扇,100,93,100,598,258,5
大松(TOSOT)KYT-3005 台式转页扇家用静音鸿运扇定时学生机械式床头小电风扇,10162151260,1,5片,格力明达丰专卖店,风扇不错 噪音很小 使用方便 颜色漂亮 造型美观 风力很大 风很柔和 广角送风 质量不错 底座很稳 造型美观 颜色漂亮 风力很大 造型美观 质量不错 风力很大 广角送风 风扇不错 噪音很小,转页扇,100,97,100,298,129,3
格力(GREE)FD-4009B-WG家用定时摇头遥控落地扇 节能立式办公宿舍静音电风扇,10865324523,0,3片,格力鼎格专卖店,质量不错 风力很大 风扇不错 使用方便 风很柔和 适合宝宝 安装方便 造型美观 噪音很小 远程遥控,落地扇,40,100,40,600,218,0
Gree/格力电风扇 FD-4009B 家用节能遥控落地扇办公宿舍静音风扇,1577518038,1,3片,格力小家电专营店,遥控方便 远程遥控 造型美观 质量不错 扇网坚固 风力很大 颜色漂亮 风扇不错 电机好 睡眠风不错,落地扇,90,95,90,599,218,4
格力（GREE)电风扇 7七叶 家用遥控落地扇 风扇 电扇FS-3005Bg7-WG,11971882047,1,7片及以上,格力傲信专卖店,遥控方便 安装方便,落地扇,10,93,10,599,369,0
ProductID,shop_name,price,keyword,FBnumber,CommentCount,GoodCount,GeneralCount,type,PoorCount,GoodRateShow,p_Name,PreferentialPrice
1540326478,艾美特子云专卖店,1429,风扇不错 底座很稳 噪音很小 电机好 风很柔和 安装方便 声音小 造型美观 睡眠风不错 颜色漂亮 风扇不错 安装方便 遥控方便 颜色漂亮 风很柔和 风很柔和 遥控方便 造型美观 使用方便 风扇不错,5片,80,80,3,落地扇,3,94,艾美特(Airmate) 台立扇SW112R 遥控直流变频台立扇,599
12434208717,艾美特华安专卖店,1990,安装方便 扇网坚固 造型美观 安全节能 风力很大,5片,10,10,0,落地扇,1,93,艾美特（AIRMATE）【到手价179】FS4066T2-5静音节能家用电风扇五叶落地扇,199
1566334933,格力小家电专营店,688,风扇不错 噪音很小 安全节能 质量不错 底座很稳 风力很大 颜色漂亮 扇网坚固 广角送风 造型美观,5片,100,100,5,落地扇,0,97,GREE/格力电风扇 FD-4025Bah5-WG 家用节能风扇 智能遥控落地扇,238
10153648910,格力TOSOT旗舰店,399,遥控方便 风扇不错 风力很大 噪音很小 远程遥控 颜色漂亮 使用方便 安全节能 电机好 安装方便 风力很大 安全节能 远程遥控 使用方便 扇网坚固 颜色漂亮 风很柔和 质量不错 使用方便 造型美观 风扇不错 风很柔和 风力很大,3片,200,100,4,落地扇,10,91,格力（GREE）电风扇三叶遥控落地扇/家用静音风扇大风量FD-4009B,198
12381355948,艾美特专卖店,1099,,7片及以上,5,5,0,落地扇,0,100,艾美特 小艾小艾 FS4081SR 电风扇家用人工语音智能落地扇七叶羽翼风扇 白色,899
11594305376,艾美特子云专卖店,658,电机好,5片,30,30,2,落地扇,0,94,艾美特(Airmate) 家用五叶遥控落地扇 FS4052R-5  电风扇 静音节能,249
11643497060,先锋生活电器旗舰店,499,风力很大 噪音很小 风扇不错 质量不错 扇网坚固 遥控方便 电机好 使用方便 安装方便 风很柔和 广角送风 噪音很小 颜色漂亮,5片,90,90,2,落地扇,1,97,先锋（Singfun）电风扇遥控落地扇立式家用静音办公室学生风扇摇头电扇五叶扇可定时 DD3305遥控5叶,179
